fold,générateur,ratio,N,model,RMSE
2,GEO-interp,1,14,CatBoost,4.523832049007376
2,GEO-interp,1,14,LightGBM,4.882099643768531
2,GEO-interp,1,17,RF,4.872136159198693
2,GEO-interp,1,17,XGBoost,4.551061336157829
2,GEO-interp,1,17,CatBoost,4.5159000085184795
2,GEO-interp,1,17,LightGBM,4.89865717427081
2,GEO-interp,1,19,RF,4.848347606154205
2,GEO-interp,1,19,XGBoost,4.559926988812674
2,GEO-interp,1,19,CatBoost,4.623118117293881
2,GEO-interp,1,19,LightGBM,4.826863732949285
2,GEO-interp,2,1,RF,7.208150056358679
2,GEO-interp,2,1,XGBoost,6.226525291464972
2,GEO-interp,2,1,CatBoost,6.344912860165402
2,GEO-interp,2,1,LightGBM,6.592780277601961
2,GEO-interp,2,2,RF,5.792940224139279
2,GEO-interp,2,2,XGBoost,6.200631968528467
2,GEO-interp,2,2,CatBoost,5.627226864193922
2,GEO-interp,2,2,LightGBM,6.24060507125162
2,GEO-interp,2,3,RF,4.791275702046909
2,GEO-interp,2,3,XGBoost,5.9460173527576705
2,GEO-interp,2,3,CatBoost,4.443116725723437
2,GEO-interp,2,3,LightGBM,5.312767867020195
2,GEO-interp,2,4,RF,4.708335127674975
2,GEO-interp,2,4,XGBoost,4.718343580632084
2,GEO-interp,2,4,CatBoost,4.414355571871883
2,GEO-interp,2,4,LightGBM,4.817715901612533
2,GEO-interp,2,5,RF,4.6695950644357405
2,GEO-interp,2,5,XGBoost,4.6006599176236165
2,GEO-interp,2,5,CatBoost,4.1234382930746465
2,GEO-interp,2,5,LightGBM,4.725081281133635
2,GEO-interp,2,6,RF,4.67038308780902
2,GEO-interp,2,6,XGBoost,4.56835592984552
2,GEO-interp,2,6,CatBoost,4.265398807579875
2,GEO-interp,2,6,LightGBM,4.676214884174553
2,GEO-interp,2,7,RF,4.716912395543627
2,GEO-interp,2,7,XGBoost,4.623885524692017
2,GEO-interp,2,7,CatBoost,4.453807703301576
2,GEO-interp,2,7,LightGBM,4.927843133802307
2,GEO-interp,2,8,RF,4.816460775114068
2,GEO-interp,2,8,XGBoost,4.552797777244484
2,GEO-interp,2,8,CatBoost,4.653201495757068
2,GEO-interp,2,8,LightGBM,4.959645652222637
2,GEO-interp,2,9,RF,4.757090211043219
2,GEO-interp,2,9,XGBoost,4.52984385440981
2,GEO-interp,2,9,CatBoost,4.526743530436365
2,GEO-interp,2,9,LightGBM,4.987985167859088
2,GEO-interp,2,10,RF,4.769484105720246
2,GEO-interp,2,10,XGBoost,4.599176303783933
2,GEO-interp,2,10,CatBoost,4.623783922405637
2,GEO-interp,2,10,LightGBM,5.079242773119517
2,GEO-interp,2,12,RF,4.873255405736239
2,GEO-interp,2,12,XGBoost,4.562765188596465
2,GEO-interp,2,12,CatBoost,4.634400857091219
2,GEO-interp,2,12,LightGBM,4.986873657996164
2,GEO-interp,2,14,RF,4.834949810835364
2,GEO-interp,2,14,XGBoost,4.499837718381192
2,GEO-interp,2,14,CatBoost,4.522225217778805
2,GEO-interp,2,14,LightGBM,4.797674845529571
2,GEO-interp,2,17,RF,4.811679097122846
2,GEO-interp,2,17,XGBoost,4.38249178073665
2,GEO-interp,2,17,CatBoost,4.399974436324771
2,GEO-interp,2,17,LightGBM,4.763960994534869
2,GEO-interp,2,19,RF,4.830257386875158
2,GEO-interp,2,19,XGBoost,4.425197092377644
2,GEO-interp,2,19,CatBoost,4.576172504620547
2,GEO-interp,2,19,LightGBM,4.693407509060529
2,GEO-interp,5,1,RF,6.650751908761556
2,GEO-interp,5,1,XGBoost,5.878982382703503
2,GEO-interp,5,1,CatBoost,6.107129374545524
2,GEO-interp,5,1,LightGBM,6.2173946422297295
2,GEO-interp,5,2,RF,5.815831530367552
2,GEO-interp,5,2,XGBoost,5.901938968476945
2,GEO-interp,5,2,CatBoost,5.687524995128799
2,GEO-interp,5,2,LightGBM,6.008114804269003
2,GEO-interp,5,3,RF,4.998606134785905
2,GEO-interp,5,3,XGBoost,6.007372662479424
2,GEO-interp,5,3,CatBoost,4.725087919691526
2,GEO-interp,5,3,LightGBM,5.013080871862955
2,GEO-interp,5,4,RF,4.68001268579205
2,GEO-interp,5,4,XGBoost,4.831655681868233
2,GEO-interp,5,4,CatBoost,4.499241767289826
2,GEO-interp,5,4,LightGBM,4.540605005747766
2,GEO-interp,5,5,RF,4.762653824392954
2,GEO-interp,5,5,XGBoost,4.714902741264064
2,GEO-interp,5,5,CatBoost,4.451057061359648
2,GEO-interp,5,5,LightGBM,4.52382731157853
2,GEO-interp,5,6,RF,4.709926351987656
2,GEO-interp,5,6,XGBoost,4.672154499753879
2,GEO-interp,5,6,CatBoost,4.433618521903565
2,GEO-interp,5,6,LightGBM,4.5910767631710785
2,GEO-interp,5,7,RF,4.777647113571427
2,GEO-interp,5,7,XGBoost,4.709389618322179
2,GEO-interp,5,7,CatBoost,4.520833406574999
2,GEO-interp,5,7,LightGBM,4.702808263890446
2,GEO-interp,5,8,RF,4.9824148086725035
2,GEO-interp,5,8,XGBoost,4.818810488526869
2,GEO-interp,5,8,CatBoost,4.498495496218896
2,GEO-interp,5,8,LightGBM,4.924896730781128
2,GEO-interp,5,9,RF,4.99315395015619
2,GEO-interp,5,9,XGBoost,4.887465832457889
2,GEO-interp,5,9,CatBoost,4.593452337965989
2,GEO-interp,5,9,LightGBM,5.014821819247027
2,GEO-interp,5,10,RF,4.979087391903796
2,GEO-interp,5,10,XGBoost,4.835026612887161
2,GEO-interp,5,10,CatBoost,4.63168256863879
2,GEO-interp,5,10,LightGBM,5.00742090407763
2,GEO-interp,5,12,RF,5.077345338124058
2,GEO-interp,5,12,XGBoost,4.805146864938132
2,GEO-interp,5,12,CatBoost,4.686411888136903
2,GEO-interp,5,12,LightGBM,5.076762465809073
2,GEO-interp,5,14,RF,4.987331385299452
2,GEO-interp,5,14,XGBoost,4.640382443167999
2,GEO-interp,5,14,CatBoost,4.520733288831848
2,GEO-interp,5,14,LightGBM,4.9716453308975606
2,GEO-interp,5,17,RF,4.925538434570424
2,GEO-interp,5,17,XGBoost,4.724775210798414
2,GEO-interp,5,17,CatBoost,4.508264664093993
2,GEO-interp,5,17,LightGBM,4.978927980862774
2,GEO-interp,5,19,RF,4.939572651677038
2,GEO-interp,5,19,XGBoost,4.7376665932474955
2,GEO-interp,5,19,CatBoost,4.633856931258025
2,GEO-interp,5,19,LightGBM,5.004374556534482
2,GEO-disp,1,1,RF,6.902161238013431
2,GEO-disp,1,1,XGBoost,6.330073826416736
2,GEO-disp,1,1,CatBoost,6.445517215601956
2,GEO-disp,1,1,LightGBM,6.363750133996218
2,GEO-disp,1,2,RF,5.818296934903584
2,GEO-disp,1,2,XGBoost,6.075593745623713
2,GEO-disp,1,2,CatBoost,5.865774970585323
2,GEO-disp,1,2,LightGBM,6.223729843752238
2,GEO-disp,1,3,RF,5.054495634000075
2,GEO-disp,1,3,XGBoost,5.901988215495012
2,GEO-disp,1,3,CatBoost,4.73096750018561
2,GEO-disp,1,3,LightGBM,5.2914706563137806
2,GEO-disp,1,4,RF,4.925894720522552
2,GEO-disp,1,4,XGBoost,4.841321533056428
2,GEO-disp,1,4,CatBoost,4.505997527788794
2,GEO-disp,1,4,LightGBM,5.192166290024756
2,GEO-disp,1,5,RF,4.765670438302989
2,GEO-disp,1,5,XGBoost,4.502431162939518
2,GEO-disp,1,5,CatBoost,4.3298810841689646
2,GEO-disp,1,5,LightGBM,4.93310103625112
2,GEO-disp,1,6,RF,4.719598635288164
2,GEO-disp,1,6,XGBoost,4.577643055591835
2,GEO-disp,1,6,CatBoost,4.2949233486531035
2,GEO-disp,1,6,LightGBM,4.858693872165653
2,GEO-disp,1,7,RF,4.822202559478379
2,GEO-disp,1,7,XGBoost,4.710465913131524
2,GEO-disp,1,7,CatBoost,4.512272971763161
2,GEO-disp,1,7,LightGBM,4.993234288234462
2,GEO-disp,1,8,RF,4.834134251169576
2,GEO-disp,1,8,XGBoost,4.820412694993884
2,GEO-disp,1,8,CatBoost,4.484523255924584
2,GEO-disp,1,8,LightGBM,5.205050667249847
2,GEO-disp,1,9,RF,4.942852333647482
2,GEO-disp,1,9,XGBoost,4.7083968849184945
2,GEO-disp,1,9,CatBoost,4.471508635120586
2,GEO-disp,1,9,LightGBM,5.177111285630503
2,GEO-disp,1,10,RF,5.000347880821367
2,GEO-disp,1,10,XGBoost,4.779125866722801
2,GEO-disp,1,10,CatBoost,4.627192612061263
2,GEO-disp,1,10,LightGBM,5.211735799516679
2,GEO-disp,1,12,RF,4.866959989921081
2,GEO-disp,1,12,XGBoost,4.628459589096304
2,GEO-disp,1,12,CatBoost,4.621780440956304
2,GEO-disp,1,12,LightGBM,5.143444687280276
2,GEO-disp,1,14,RF,4.835523974028204
2,GEO-disp,1,14,XGBoost,4.556361769066219
2,GEO-disp,1,14,CatBoost,4.599536773017491
2,GEO-disp,1,14,LightGBM,4.785649873982757
2,GEO-disp,1,17,RF,4.749990051094367
2,GEO-disp,1,17,XGBoost,4.593470991058786
2,GEO-disp,1,17,CatBoost,4.634617786464847
2,GEO-disp,1,17,LightGBM,4.755096918127239
2,GEO-disp,1,19,RF,4.811700335291814
2,GEO-disp,1,19,XGBoost,4.574641042169253
2,GEO-disp,1,19,CatBoost,4.604976741356124
2,GEO-disp,1,19,LightGBM,4.905758585727248
2,GEO-disp,2,1,RF,7.29340782137627
2,GEO-disp,2,1,XGBoost,6.275367873521816
2,GEO-disp,2,1,CatBoost,6.299971545556117
2,GEO-disp,2,1,LightGBM,6.599408878484165
2,GEO-disp,2,2,RF,5.7377372836056795
2,GEO-disp,2,2,XGBoost,6.099085111003861
2,GEO-disp,2,2,CatBoost,5.5777059253961285
2,GEO-disp,2,2,LightGBM,6.070984509942205
2,GEO-disp,2,3,RF,4.762002610502106
2,GEO-disp,2,3,XGBoost,5.869997890901517
2,GEO-disp,2,3,CatBoost,4.453117321875898
2,GEO-disp,2,3,LightGBM,5.486464883897906
2,GEO-disp,2,4,RF,4.745098213085824
2,GEO-disp,2,4,XGBoost,4.760972102693298
2,GEO-disp,2,4,CatBoost,4.607236820546367
2,GEO-disp,2,4,LightGBM,5.026819291990033
2,GEO-disp,2,5,RF,4.63655692433673
2,GEO-disp,2,5,XGBoost,4.508234371499323
2,GEO-disp,2,5,CatBoost,4.258139453099688
2,GEO-disp,2,5,LightGBM,4.832663247604166
2,GEO-disp,2,6,RF,4.611882407251335
2,GEO-disp,2,6,XGBoost,4.583398379806027
2,GEO-disp,2,6,CatBoost,4.372415938990368
2,GEO-disp,2,6,LightGBM,4.799582238048664
2,GEO-disp,2,7,RF,4.652800412283918
2,GEO-disp,2,7,XGBoost,4.66189213420195
2,GEO-disp,2,7,CatBoost,4.5884589242807285
2,GEO-disp,2,7,LightGBM,5.121527791986679
2,GEO-disp,2,8,RF,4.676305146760923
2,GEO-disp,2,8,XGBoost,4.5601701038166365
2,GEO-disp,2,8,CatBoost,4.562709186013667
2,GEO-disp,2,8,LightGBM,5.317278327144486
2,GEO-disp,2,9,RF,4.719517688748284
2,GEO-disp,2,9,XGBoost,4.539719351185007
2,GEO-disp,2,9,CatBoost,4.6326762274661055
2,GEO-disp,2,9,LightGBM,5.4226914590744215
2,GEO-disp,2,10,RF,4.7597856974777075
2,GEO-disp,2,10,XGBoost,4.5123027128617395
2,GEO-disp,2,10,CatBoost,4.600536067243851
2,GEO-disp,2,10,LightGBM,5.319587820427829
2,GEO-disp,2,12,RF,4.831248544680293
2,GEO-disp,2,12,XGBoost,4.643649935870128
2,GEO-disp,2,12,CatBoost,4.609599119822903
2,GEO-disp,2,12,LightGBM,5.235649168591669
2,GEO-disp,2,14,RF,4.690903596773932
2,GEO-disp,2,14,XGBoost,4.449552027174632
2,GEO-disp,2,14,CatBoost,4.541514482638766
2,GEO-disp,2,14,LightGBM,4.970119183394281
2,GEO-disp,2,17,RF,4.70932413309514
2,GEO-disp,2,17,XGBoost,4.428328139426166
2,GEO-disp,2,17,CatBoost,4.545152089870316
2,GEO-disp,2,17,LightGBM,4.871578166205797
2,GEO-disp,2,19,RF,4.707265096882916
2,GEO-disp,2,19,XGBoost,4.470904811944775
2,GEO-disp,2,19,CatBoost,4.5134905280581
2,GEO-disp,2,19,LightGBM,4.790774945617163
2,GEO-disp,5,1,RF,6.671908972647544
2,GEO-disp,5,1,XGBoost,5.992726708634913
2,GEO-disp,5,1,CatBoost,6.106957976469877
2,GEO-disp,5,1,LightGBM,6.205463893795265
2,GEO-disp,5,2,RF,5.811947983848792
2,GEO-disp,5,2,XGBoost,5.9569192116683585
2,GEO-disp,5,2,CatBoost,5.619427290214487
2,GEO-disp,5,2,LightGBM,5.836329777059972
2,GEO-disp,5,3,RF,5.002417143386151
2,GEO-disp,5,3,XGBoost,5.963750800163141
2,GEO-disp,5,3,CatBoost,4.912538131777759
2,GEO-disp,5,3,LightGBM,5.140534359708567
2,GEO-disp,5,4,RF,4.8111392742923815
2,GEO-disp,5,4,XGBoost,4.8166851052970046
2,GEO-disp,5,4,CatBoost,4.447644833117504
2,GEO-disp,5,4,LightGBM,4.700085543892315
2,GEO-disp,5,5,RF,4.866376435428235
2,GEO-disp,5,5,XGBoost,4.730982888299469
2,GEO-disp,5,5,CatBoost,4.4242802646021895
2,GEO-disp,5,5,LightGBM,4.751663881333843
2,GEO-disp,5,6,RF,4.875896203983132
2,GEO-disp,5,6,XGBoost,4.686962735360552
2,GEO-disp,5,6,CatBoost,4.510004595150883
2,GEO-disp,5,6,LightGBM,4.848680717901004
2,GEO-disp,5,7,RF,4.845827135081283
2,GEO-disp,5,7,XGBoost,4.708602461158705
2,GEO-disp,5,7,CatBoost,4.689306345428029
2,GEO-disp,5,7,LightGBM,4.987865156690469
2,GEO-disp,5,8,RF,4.980682531021753
2,GEO-disp,5,8,XGBoost,4.925076138915898
2,GEO-disp,5,8,CatBoost,4.763782150141482
2,GEO-disp,5,8,LightGBM,5.231427350218904
2,GEO-disp,5,9,RF,4.978307708955091
2,GEO-disp,5,9,XGBoost,4.9213383032878495
2,GEO-disp,5,9,CatBoost,4.861010586877089
2,GEO-disp,5,9,LightGBM,5.302248642822606
2,GEO-disp,5,10,RF,5.060659803725003
2,GEO-disp,5,10,XGBoost,4.884480186326023
2,GEO-disp,5,10,CatBoost,4.814052523829412
2,GEO-disp,5,10,LightGBM,5.095098219325237
2,GEO-disp,5,12,RF,5.130777909215614
2,GEO-disp,5,12,XGBoost,4.864632566556094
2,GEO-disp,5,12,CatBoost,4.7912478131672
2,GEO-disp,5,12,LightGBM,5.255804247974365
2,GEO-disp,5,14,RF,4.950539148453656
2,GEO-disp,5,14,XGBoost,4.615033438752136
2,GEO-disp,5,14,CatBoost,4.677966483398046
2,GEO-disp,5,14,LightGBM,5.1663394575691495
2,GEO-disp,5,17,RF,4.9268208060211975
2,GEO-disp,5,17,XGBoost,4.718879987650459
2,GEO-disp,5,17,CatBoost,4.653674428721048
2,GEO-disp,5,17,LightGBM,5.1204602484541395
2,GEO-disp,5,19,RF,4.962069301458349
2,GEO-disp,5,19,XGBoost,4.773774154142925
2,GEO-disp,5,19,CatBoost,4.627239576351903
2,GEO-disp,5,19,LightGBM,5.1937515719163985
3,aucun,0,1,RF,7.139842375498002
3,aucun,0,1,XGBoost,7.19758750957809
3,aucun,0,1,CatBoost,7.109723615074796
3,aucun,0,1,LightGBM,6.5490187788106144
3,aucun,0,2,RF,6.069809271115623
3,aucun,0,2,XGBoost,6.929997835257214
3,aucun,0,2,CatBoost,6.093124185124439
3,aucun,0,2,LightGBM,6.004220953051936
3,aucun,0,3,RF,5.264695524523423
3,aucun,0,3,XGBoost,6.3076363334668315
3,aucun,0,3,CatBoost,5.545587870874573
3,aucun,0,3,LightGBM,5.720099670950544
3,aucun,0,4,RF,5.417854799153505
3,aucun,0,4,XGBoost,5.900058046242451
3,aucun,0,4,CatBoost,5.467494040840825
3,aucun,0,4,LightGBM,5.574962850828885
3,aucun,0,5,RF,5.365056653255686
3,aucun,0,5,XGBoost,6.0978986948789995
3,aucun,0,5,CatBoost,5.330229649931039
3,aucun,0,5,LightGBM,5.709103831741679
3,aucun,0,6,RF,5.345106798939205
3,aucun,0,6,XGBoost,6.107536789077014
3,aucun,0,6,CatBoost,5.31164425416768
3,aucun,0,6,LightGBM,5.689946404245181
3,aucun,0,7,RF,5.348629109006455
3,aucun,0,7,XGBoost,6.054834454455405
3,aucun,0,7,CatBoost,5.508564478814655
3,aucun,0,7,LightGBM,5.976506069652096
3,aucun,0,8,RF,5.294889503632262
3,aucun,0,8,XGBoost,5.944391465604671
3,aucun,0,8,CatBoost,5.392665604452147
3,aucun,0,8,LightGBM,5.873442052955383
3,aucun,0,9,RF,5.233199959757757
3,aucun,0,9,XGBoost,5.954229702888918
3,aucun,0,9,CatBoost,5.3941681113131486
3,aucun,0,9,LightGBM,5.8362357056979155
3,aucun,0,10,RF,5.365147653041145
3,aucun,0,10,XGBoost,5.990850370918532
3,aucun,0,10,CatBoost,5.481399156969369
3,aucun,0,10,LightGBM,5.981958700618336
3,aucun,0,12,RF,5.298722159998448
3,aucun,0,12,XGBoost,5.704628043719129
3,aucun,0,12,CatBoost,5.383774253612681
3,aucun,0,12,LightGBM,5.683070240977232
3,aucun,0,14,RF,5.387787706837234
3,aucun,0,14,XGBoost,5.796245225396413
3,aucun,0,14,CatBoost,5.660039285234332
3,aucun,0,14,LightGBM,5.732905372037188
3,aucun,0,17,RF,5.448358120144116
3,aucun,0,17,XGBoost,5.981444442285906
3,aucun,0,17,CatBoost,5.6302542012791115
3,aucun,0,17,LightGBM,5.7782774895965145
3,aucun,0,19,RF,5.417173038311789
3,aucun,0,19,XGBoost,5.914548494453883
3,aucun,0,19,CatBoost,5.587058925092431
3,aucun,0,19,LightGBM,5.683913382261575
3,SMOTE-R,1,1,RF,6.6751544429213885
3,SMOTE-R,1,1,XGBoost,6.426166282107525
3,SMOTE-R,1,1,CatBoost,6.369438557118282
3,SMOTE-R,1,1,LightGBM,6.687914866395833
3,SMOTE-R,1,2,RF,5.90126127727822
3,SMOTE-R,1,2,XGBoost,6.6169491679696595
3,SMOTE-R,1,2,CatBoost,5.865468413640944
3,SMOTE-R,1,2,LightGBM,6.293914262628988
3,SMOTE-R,1,3,RF,5.098673633319763
3,SMOTE-R,1,3,XGBoost,5.634993197086757
3,SMOTE-R,1,3,CatBoost,5.280864209831548
3,SMOTE-R,1,3,LightGBM,5.422894779881619
3,SMOTE-R,1,4,RF,5.175754579442278
3,SMOTE-R,1,4,XGBoost,5.484314954856352
3,SMOTE-R,1,4,CatBoost,5.413634653461844
3,SMOTE-R,1,4,LightGBM,5.327662256345537
3,SMOTE-R,1,5,RF,5.032894932340865
3,SMOTE-R,1,5,XGBoost,5.687410035277422
3,SMOTE-R,1,5,CatBoost,5.001828122842412
3,SMOTE-R,1,5,LightGBM,5.098392431570079
3,SMOTE-R,1,6,RF,5.041386734332601
3,SMOTE-R,1,6,XGBoost,5.549919858580246
3,SMOTE-R,1,6,CatBoost,5.052710023721117
3,SMOTE-R,1,6,LightGBM,5.167596977691824
3,SMOTE-R,1,7,RF,5.127832552811248
3,SMOTE-R,1,7,XGBoost,5.635061406160803
3,SMOTE-R,1,7,CatBoost,5.472015995680121
3,SMOTE-R,1,7,LightGBM,5.385069437154596
3,SMOTE-R,1,8,RF,5.127864195568874
3,SMOTE-R,1,8,XGBoost,5.432504362259744
3,SMOTE-R,1,8,CatBoost,5.3142042970317585
3,SMOTE-R,1,8,LightGBM,5.265800665833054
3,SMOTE-R,1,9,RF,5.197716437470936
3,SMOTE-R,1,9,XGBoost,5.458714669942652
3,SMOTE-R,1,9,CatBoost,5.263424598629474
3,SMOTE-R,1,9,LightGBM,5.299652898128074
3,SMOTE-R,1,10,RF,5.20787947679287
3,SMOTE-R,1,10,XGBoost,5.477682833874041
3,SMOTE-R,1,10,CatBoost,5.297548669516868
3,SMOTE-R,1,10,LightGBM,5.177471105421115
3,SMOTE-R,1,12,RF,5.1968201361566235
3,SMOTE-R,1,12,XGBoost,5.341252233625171
3,SMOTE-R,1,12,CatBoost,5.388283616859717
3,SMOTE-R,1,12,LightGBM,5.1709990894946065
3,SMOTE-R,1,14,RF,5.218903597200831
3,SMOTE-R,1,14,XGBoost,5.451747797035187
3,SMOTE-R,1,14,CatBoost,5.450369518789866
3,SMOTE-R,1,14,LightGBM,5.166229302605068
3,SMOTE-R,1,17,RF,5.274384204906375
3,SMOTE-R,1,17,XGBoost,5.459011872684752
3,SMOTE-R,1,17,CatBoost,5.531065431097199
3,SMOTE-R,1,17,LightGBM,5.099133071399315
3,SMOTE-R,1,19,RF,5.26784260230093
3,SMOTE-R,1,19,XGBoost,5.52358167309319
3,SMOTE-R,1,19,CatBoost,5.488043749877483
3,SMOTE-R,1,19,LightGBM,5.079899842940058
3,SMOTE-R,2,1,RF,6.958350939911786
3,SMOTE-R,2,1,XGBoost,6.381540377033222
3,SMOTE-R,2,1,CatBoost,6.6820285180882255
3,SMOTE-R,2,1,LightGBM,6.397116950327732
3,SMOTE-R,2,2,RF,6.077185567632844
3,SMOTE-R,2,2,XGBoost,6.399090709734911
3,SMOTE-R,2,2,CatBoost,6.155288245852531
3,SMOTE-R,2,2,LightGBM,6.2430000179133325
3,SMOTE-R,2,3,RF,5.163671375718904
3,SMOTE-R,2,3,XGBoost,5.577055206095345
3,SMOTE-R,2,3,CatBoost,5.54023022164386
3,SMOTE-R,2,3,LightGBM,5.414344945519863
3,SMOTE-R,2,4,RF,5.28652807318274
3,SMOTE-R,2,4,XGBoost,5.484204916959481
3,SMOTE-R,2,4,CatBoost,5.414846214481742
3,SMOTE-R,2,4,LightGBM,5.42149849866004
3,SMOTE-R,2,5,RF,5.113183216563799
3,SMOTE-R,2,5,XGBoost,5.522891466600441
3,SMOTE-R,2,5,CatBoost,5.2058744201228935
3,SMOTE-R,2,5,LightGBM,5.084760798360754
3,SMOTE-R,2,6,RF,5.099782494358295
3,SMOTE-R,2,6,XGBoost,5.672968658031378
3,SMOTE-R,2,6,CatBoost,5.2712838935430675
3,SMOTE-R,2,6,LightGBM,5.084760798360754
3,SMOTE-R,2,7,RF,5.1658674570052545
3,SMOTE-R,2,7,XGBoost,5.6858768060795075
3,SMOTE-R,2,7,CatBoost,5.557232706551712
3,SMOTE-R,2,7,LightGBM,5.210903689357022
3,SMOTE-R,2,8,RF,5.2575616434727115
3,SMOTE-R,2,8,XGBoost,5.5638138048338455
3,SMOTE-R,2,8,CatBoost,5.254359866833181
3,SMOTE-R,2,8,LightGBM,5.073147697839565
3,SMOTE-R,2,9,RF,5.2379381689626845
3,SMOTE-R,2,9,XGBoost,5.642990268193514
3,SMOTE-R,2,9,CatBoost,5.164661260684964
3,SMOTE-R,2,9,LightGBM,5.161517713979263
3,SMOTE-R,2,10,RF,5.263043030959903
3,SMOTE-R,2,10,XGBoost,5.41071148079413
3,SMOTE-R,2,10,CatBoost,5.153916170473107
3,SMOTE-R,2,10,LightGBM,5.034460144521543
3,SMOTE-R,2,12,RF,5.2553485322181
3,SMOTE-R,2,12,XGBoost,5.431470252684532
3,SMOTE-R,2,12,CatBoost,5.3068464892057134
3,SMOTE-R,2,12,LightGBM,5.066615528853326
3,SMOTE-R,2,14,RF,5.341170331115907
3,SMOTE-R,2,14,XGBoost,5.56323814008502
3,SMOTE-R,2,14,CatBoost,5.524567582224602
3,SMOTE-R,2,14,LightGBM,5.13904048916933
3,SMOTE-R,2,17,RF,5.334480280589424
3,SMOTE-R,2,17,XGBoost,5.5706508029430015
3,SMOTE-R,2,17,CatBoost,5.512615834753737
3,SMOTE-R,2,17,LightGBM,5.172074767523346
3,SMOTE-R,2,19,RF,5.374458722375526
3,SMOTE-R,2,19,XGBoost,5.561296580662329
3,SMOTE-R,2,19,CatBoost,5.596172937737888
3,SMOTE-R,2,19,LightGBM,5.188523199430584
3,SMOTE-R,5,1,RF,6.760181334398356
3,SMOTE-R,5,1,XGBoost,6.355342981915823
3,SMOTE-R,5,1,CatBoost,6.481224957944353
3,SMOTE-R,5,1,LightGBM,6.555947784884007
3,SMOTE-R,5,2,RF,6.2311781227408
3,SMOTE-R,5,2,XGBoost,6.525295216770033
3,SMOTE-R,5,2,CatBoost,6.207458193571961
3,SMOTE-R,5,2,LightGBM,6.3978121933891385
3,SMOTE-R,5,3,RF,5.36317186936297
3,SMOTE-R,5,3,XGBoost,5.633200938309027
3,SMOTE-R,5,3,CatBoost,5.76003835311154
3,SMOTE-R,5,3,LightGBM,5.258142669794194
3,SMOTE-R,5,4,RF,5.367023137575223
3,SMOTE-R,5,4,XGBoost,5.539270008996269
3,SMOTE-R,5,4,CatBoost,5.590724600524206
3,SMOTE-R,5,4,LightGBM,5.021095696258614
3,SMOTE-R,5,5,RF,5.287820428358532
3,SMOTE-R,5,5,XGBoost,5.582600099534478
3,SMOTE-R,5,5,CatBoost,5.472108946460799
3,SMOTE-R,5,5,LightGBM,5.060055175420286
3,SMOTE-R,5,6,RF,5.362219548254716
3,SMOTE-R,5,6,XGBoost,5.506156755757375
3,SMOTE-R,5,6,CatBoost,5.433138049063698
3,SMOTE-R,5,6,LightGBM,5.060055175420286
3,SMOTE-R,5,7,RF,5.3390255980782495
3,SMOTE-R,5,7,XGBoost,5.498735141911552
3,SMOTE-R,5,7,CatBoost,5.515702863808387
3,SMOTE-R,5,7,LightGBM,5.525989949143451
3,SMOTE-R,5,8,RF,5.363123402313086
3,SMOTE-R,5,8,XGBoost,5.494753961886866
3,SMOTE-R,5,8,CatBoost,5.429538451838084
3,SMOTE-R,5,8,LightGBM,5.496914747665432
3,SMOTE-R,5,9,RF,5.341394511944649
3,SMOTE-R,5,9,XGBoost,5.489412625223521
3,SMOTE-R,5,9,CatBoost,5.503504074840164
3,SMOTE-R,5,9,LightGBM,5.367487150454827
3,SMOTE-R,5,10,RF,5.327158289233897
3,SMOTE-R,5,10,XGBoost,5.350027755764129
3,SMOTE-R,5,10,CatBoost,5.3580248804939705
3,SMOTE-R,5,10,LightGBM,5.444177380051862
3,SMOTE-R,5,12,RF,5.377164940811402
3,SMOTE-R,5,12,XGBoost,5.338403676997913
3,SMOTE-R,5,12,CatBoost,5.379038845419905
3,SMOTE-R,5,12,LightGBM,5.465652913626262
3,SMOTE-R,5,14,RF,5.508379409801641
3,SMOTE-R,5,14,XGBoost,5.468752757277335
3,SMOTE-R,5,14,CatBoost,5.5249639310623735
3,SMOTE-R,5,14,LightGBM,5.282283080170123
3,SMOTE-R,5,17,RF,5.548947252641243
3,SMOTE-R,5,17,XGBoost,5.559632019481451
3,SMOTE-R,5,17,CatBoost,5.686692677526541
3,SMOTE-R,5,17,LightGBM,5.195363140504654
3,SMOTE-R,5,19,RF,5.557713045662701
3,SMOTE-R,5,19,XGBoost,5.51573845384301
3,SMOTE-R,5,19,CatBoost,5.606787945775479
3,SMOTE-R,5,19,LightGBM,5.2471687629405785
3,CTGAN,1,1,RF,7.848738036657735
3,CTGAN,1,1,XGBoost,7.708504956170319
3,CTGAN,1,1,CatBoost,7.584501521552696
3,CTGAN,1,1,LightGBM,7.860089435329403
3,CTGAN,1,2,RF,6.700389704736658
3,CTGAN,1,2,XGBoost,7.166681302503219
3,CTGAN,1,2,CatBoost,6.582565071423056
3,CTGAN,1,2,LightGBM,7.330347023496863
3,CTGAN,1,3,RF,6.131701886752541
3,CTGAN,1,3,XGBoost,6.97691095545816
3,CTGAN,1,3,CatBoost,5.929916446575295
3,CTGAN,1,3,LightGBM,6.846529409672855
3,CTGAN,1,4,RF,5.774617277497972
3,CTGAN,1,4,XGBoost,6.261768674076205
3,CTGAN,1,4,CatBoost,5.602157430114073
3,CTGAN,1,4,LightGBM,5.953032685481935
3,CTGAN,1,5,RF,5.549590719455571
