Rx_lat,Rx_lon,Tx_id,City,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment
6.38183,2.37539,COTO,cotonou,6.352268,2.402957,4470.9970542526735,21238.37353,9.0,100.0,109.0,570.0,10,12.442737579345703,317.17831939646027,1.2371879682565103,2.442737579345703,-0.00028288859946305327,1.140471847784354,-0.00023548330036017722,1.1340682283647339,0.0020377367726656208,0.06402386611903549,1,-1.0,-1.0,0,0,3,0,urban
6.38152,2.37943,COTO,cotonou,6.352268,2.402957,4152.123972139329,21238.37353,9.0,100.0,109.0,570.0,10,12.916407346725464,321.36504437623745,1.3256352701218703,2.916407346725464,-0.0001895885101611094,1.0632627026096064,-0.00012056134271283523,1.0557793892455307,0.0032343486944834392,0.15878351714046757,1,-1.0,-1.0,0,0,2,8,urban
6.38186,2.36931,COTO,cotonou,6.352268,2.402957,4956.536160007034,21238.37353,9.0,100.0,109.0,570.0,10,13.337520360946655,311.50884651274447,1.1056866632358076,3.3375203609466553,0.0001320889869928145,1.118762679865735,-2.2717281503067638e-05,1.1161441077018268,0.005111472460338841,0.17061096973261375,1,-1.0,-1.0,0,0,7,7,urban
6.36588,2.36321,COTO,cotonou,6.352268,2.402957,4648.079583606955,21238.37353,9.0,100.0,109.0,570.0,10,11.512753367424011,289.01544684361073,1.2015261094521832,1.5127533674240112,-0.0004715940852767912,1.3682621133990793,-0.00046374511819989307,1.3779662658936933,0.0002221888966030545,0.00829032302233139,1,-1.0,-1.0,0,0,0,1,urban
6.36607,2.36611,COTO,cotonou,6.352268,2.402957,4353.083056839785,21238.37353,9.0,100.0,109.0,570.0,10,11.44884169101715,290.6532124781439,1.283764687056205,1.4488416910171509,-0.0005155593020730912,1.3824567551841973,-0.00051007907984981,1.3885688654069972,-6.896540702612292e-06,0.003944028357502312,1,-1.0,-1.0,0,0,2,1,urban
6.36499,2.36716,COTO,cotonou,6.352268,2.402957,4203.015171162527,21238.37353,9.0,100.0,109.0,570.0,10,11.478070855140686,289.67866438639777,1.3291868601295267,1.478070855140686,-0.0005269315789495517,1.3002209085294933,-0.0005211145913624661,1.3087036326878863,-1.102803532923014e-05,0.004287422468066371,1,-1.0,-1.0,0,0,3,3,urban
6.36348,2.37002,COTO,cotonou,6.352268,2.402957,3849.293038502063,21238.37353,9.0,100.0,109.0,570.0,10,11.691865801811218,288.90887521820343,1.448099210858559,1.6918658018112183,-0.0005207042977483391,1.1263459958663704,-0.0005382163162714021,1.1405860146730877,-0.0014230227682044325,0.045184535460951136,0,-1.0,3610.158601240412,0,4,2,6,urban
6.36547,2.369,COTO,cotonou,6.352268,2.402957,4030.682227989706,21238.37353,9.0,100.0,109.0,570.0,10,11.49600875377655,291.36694732555304,1.3857400656619185,1.4960087537765503,-0.0005459216494619111,1.3297545874000027,-0.000548102107702517,1.338562003328123,-0.0003099415037367079,0.013324421119194251,1,-1.0,-1.0,0,0,1,3,urban
6.36264,2.36566,COTO,cotonou,6.352268,2.402957,4282.9682683893125,21238.37353,9.0,100.0,109.0,570.0,10,11.586800456047058,285.63436457309666,1.3029288873174123,1.586800456047058,-0.0004952869754837863,1.1517851745235768,-0.0004900227597521408,1.1739101222025705,-0.0002557800418524616,0.01718011425792209,1,-1.0,-1.0,0,0,3,7,urban
6.36123,2.36507,COTO,cotonou,6.352268,2.402957,4307.373857044036,21238.37353,9.0,100.0,109.0,570.0,10,11.917985320091248,283.38991031067997,1.291145906026079,1.9179853200912476,-0.00041412178564954687,1.082359266786007,-0.0004912746244480523,1.099851340353663,-0.0030874658350225673,0.029925443495468038,0,4005.2534462293243,3832.61321147806,5,5,2,1,urban
6.3578,2.36612,COTO,cotonou,6.352268,2.402957,4121.304040987123,21238.37353,9.0,100.0,109.0,570.0,10,13.161118268966675,278.59463495847257,1.3321448455321634,3.161118268966675,-0.00013185342152913413,0.6045290653767257,-0.00012441868157388734,0.6103188910246721,0.0003681724422604747,0.012598650996436485,1,-1.0,-1.0,0,0,3,8,urban
6.35982,2.36249,COTO,cotonou,6.352268,2.402957,4554.486036074531,21238.37353,9.0,100.0,109.0,570.0,10,12.493179082870483,280.6371388640656,1.2138814692271056,2.4931790828704834,-0.00026618691912868567,0.8568315381127941,-0.00025670012354334705,0.8686399844522278,0.00030953089396158854,0.014626637320498553,1,-1.0,-1.0,0,0,1,15,urban
6.36293,2.36352,COTO,cotonou,6.352268,2.402957,4519.7925512261,21238.37353,9.0,100.0,109.0,570.0,10,11.637282371520996,285.2200132901957,1.2340411899014596,1.637282371520996,-0.00045671961641648715,1.2144708945695497,-0.0004529192556742749,1.2296797913990782,-7.337331771850594e-06,0.004096224076155834,1,-1.0,-1.0,0,0,2,5,urban
6.3633,2.36109,COTO,cotonou,6.352268,2.402957,4790.107476739341,21238.37353,9.0,100.0,109.0,570.0,10,11.642843008041382,284.85159526210515,1.16435514739264,1.6428430080413818,-0.0004285969235570084,1.2569207366285995,-0.0004213332394023,1.2676438086014932,0.0003054751290215386,0.011228998008157668,0,-1.0,4588.519787337485,0,3,2,3,urban
6.36319,2.35861,COTO,cotonou,6.352268,2.402957,5053.006422081916,21238.37353,9.0,100.0,109.0,570.0,10,11.69238817691803,283.92048856956905,1.1032296349173805,1.6923881769180298,-0.0003973576444140553,1.2732079473788256,-0.00037695555194311903,1.2798522612146228,0.0007625023523966471,0.039693119047210526,1,-1.0,-1.0,0,0,1,2,urban
6.36491,2.37131,COTO,cotonou,6.352268,2.402957,3770.1920045211327,21238.37353,9.0,100.0,109.0,570.0,10,11.598401188850403,291.8990082789819,1.4798873494294467,1.5984011888504028,-0.0005612545637377281,1.271383224205914,-0.0005621920650204022,1.292307432976471,-0.0008030613263448079,0.02958504536888389,1,-1.0,-1.0,0,0,1,6,urban
6.38495,2.37234,COTO,cotonou,6.352268,2.402957,4953.484283830751,21238.37353,9.0,100.0,109.0,570.0,10,12.664428949356079,317.0471161529701,1.1141502811082764,2.664428949356079,-0.0002093498965343797,1.0877653205707927,-0.0002134789304615142,1.084820581032986,-0.0007320075964179555,0.021234037405576823,0,-1.0,4735.0941951648665,0,1,0,3,urban
6.37481,2.35496,COTO,cotonou,6.352268,2.402957,5866.319059730374,21238.37353,9.0,100.0,109.0,570.0,10,13.395543575286865,295.2964839826799,0.9336769648808098,3.3955435752868652,-5.5591778122471605e-05,1.3296626127437063,-4.7116568594267875e-05,1.3231297075781865,8.745988210042332e-06,0.01266273829643937,0,-1.0,5325.536140396511,0,11,0,4,urban
6.3727,2.35484,COTO,cotonou,6.352268,2.402957,5783.257512357362,21238.37353,9.0,100.0,109.0,570.0,10,13.2295823097229,293.13790396198067,0.9487281544720013,3.2295823097229004,-8.564554596249884e-05,1.359174304026339,-8.602477842490749e-05,1.352221980701822,-0.0007882868518914516,0.02531951827430225,0,-1.0,5296.490346988606,0,4,1,3,urban
6.37146,2.35336,COTO,cotonou,6.352268,2.402957,5883.492240735914,21238.37353,9.0,100.0,109.0,570.0,10,13.08489179611206,291.2765253154271,0.9339766074091941,3.0848917961120605,-0.0001052622060888713,1.3496381085731461,-7.413106197302033e-05,1.3462295018211272,0.0021028556665826873,0.05824694969269334,0,-1.0,5400.079050615327,0,10,1,3,urban
6.37047,2.35458,COTO,cotonou,6.352268,2.402957,5718.361684502933,21238.37353,9.0,100.0,109.0,570.0,10,13.075225591659546,290.73855169670514,0.9610391207591662,3.075225591659546,-0.00011113512404505653,1.3744212536523197,-0.00011751301753912153,1.3674877082653962,-0.0004559775193532308,0.02590796618633694,0,-1.0,4973.48491197249,0,4,0,4,urban
6.36121,2.36079,COTO,cotonou,6.352268,2.402957,4768.991639645763,21238.37353,9.0,100.0,109.0,570.0,10,11.977882146835327,282.04710613210995,1.1654856087733434,1.9778821468353271,-0.00036267376695870243,1.0926879468470239,-0.0003598626109137051,1.104626373000552,-0.000197556283738878,0.007381790821508108,0,-1.0,4205.122888665602,0,1,0,0,urban
6.36549,2.37132,COTO,cotonou,6.352268,2.402957,3793.421461632829,21238.37353,9.0,100.0,109.0,570.0,10,11.555829644203186,292.8092609689786,1.4714716564443049,1.555829644203186,-0.0005781999052582741,1.319444705504854,-0.0005664421298399143,1.3372928717287487,-0.0009637524684270223,0.045349383140679725,1,-1.0,-1.0,0,0,1,3,urban
6.36401,2.37405,COTO,cotonou,6.352268,2.402957,3451.806751709682,21238.37353,9.0,100.0,109.0,570.0,10,11.88625419139862,292.23208013359476,1.6115445567228714,1.8862541913986206,-0.0005232003570973188,1.179937727559175,-0.0005597905316581076,1.1917324251628096,-0.0014353610356542931,0.041002115541276765,1,-1.0,-1.0,0,0,3,6,urban
6.3625,2.37731,COTO,cotonou,6.352268,2.402957,3054.8616329876118,21238.37353,9.0,100.0,109.0,570.0,10,12.564717531204224,291.8731091134885,1.8081016625738013,2.5647175312042236,-0.000382873513150491,1.0121235194564278,-0.0003696707578805777,1.028219381068655,-0.0013768328560723197,0.052251599253041285,1,-1.0,-1.0,0,0,2,3,urban
6.36426,2.3805,COTO,cotonou,6.352268,2.402957,2816.3976968280367,21238.37353,9.0,100.0,109.0,570.0,10,12.247373342514038,298.2505299067651,1.9675268106922383,2.247373342514038,-0.0005175950679373232,1.027477635028284,-0.0005410109770806578,1.0534013191596403,-0.001094372471211586,0.03367898971765909,1,-1.0,-1.0,0,0,1,2,urban
6.36271,2.38298,COTO,cotonou,6.352268,2.402957,2493.7217449570303,21238.37353,9.0,100.0,109.0,570.0,10,13.126152515411377,297.74257779418195,2.2017142645997523,3.126152515411377,-0.00023049163439917183,0.8831430083570541,-0.0003880375389672334,0.8974657877262991,-0.004540631174228134,0.15607093332856345,1,-1.0,-1.0,0,0,1,2,urban
6.36075,2.37924,COTO,cotonou,6.352268,2.402957,2786.6551586680825,21238.37353,9.0,100.0,109.0,570.0,10,13.129727840423584,289.79237789668343,1.9703896109919605,3.129727840423584,-0.00020664245876894443,0.8607154729293368,-0.00024661442997558485,0.8754232795945386,-0.001346904136862486,0.05224384619914956,1,-1.0,-1.0,0,0,2,14,urban
6.3609,2.37656,COTO,cotonou,6.352268,2.402957,3072.603357234772,21238.37353,9.0,100.0,109.0,570.0,10,12.962997436523438,288.21420191715094,1.790248682839918,2.9629974365234375,-0.0002454076825043026,0.8790776952873621,-0.00023842713189503503,0.8907516446384639,-0.0002403418223063151,0.01094602428018277,1,-1.0,-1.0,0,0,2,14,urban
6.36051,2.37291,COTO,cotonou,6.352268,2.402957,3447.0774924186853,21238.37353,9.0,100.0,109.0,570.0,10,13.01735258102417,285.43118446254897,1.5949684924839544,3.01735258102417,-0.00020125375805435584,0.880304703155597,-0.0001932853986734679,0.8860180616386336,-0.0002038902706570095,0.015628853253449822,1,-1.0,-1.0,0,0,3,11,urban
6.35703,2.37064,COTO,cotonou,6.352268,2.402957,3614.127966709307,21238.37353,9.0,100.0,109.0,570.0,10,14.272826194763184,278.43523799972445,1.5013925843570182,4.272826194763184,0.00015587734453605882,0.5032416871815262,0.00011566072944703141,0.5018101469804411,-0.001586472988128662,0.07607851025782465,1,-1.0,-1.0,0,0,2,11,urban
6.35503,2.36901,COTO,cotonou,6.352268,2.402957,3768.3048818678244,21238.37353,9.0,100.0,109.0,570.0,10,14.375529766082764,274.681958266804,1.4384302411363628,4.375529766082764,0.00014440097344380908,0.4013484354556001,4.533699725887567e-05,0.40037790773234583,-0.006465736126956499,0.17035055457018905,1,-1.0,-1.0,0,0,4,12,urban
6.35193,2.36952,COTO,cotonou,6.352268,2.402957,3699.6788155269405,21238.37353,9.0,100.0,109.0,570.0,10,14.556869506835938,269.41911417757916,1.462293921635396,4.5568695068359375,0.00022846184751038905,0.3485623919779562,0.0002048036181942709,0.34729126017889644,-0.0009515725737806483,0.03305513484435811,1,-1.0,-1.0,0,0,5,8,urban
6.35323,2.37107,COTO,cotonou,6.352268,2.402957,3529.5962673231675,21238.37353,9.0,100.0,109.0,570.0,10,14.811158657073975,271.74046830090845,1.5286005035650918,4.811158657073975,0.0003292248368239174,0.35585583746460925,0.0003066300683551364,0.3564563077749137,0.0020575642585754393,0.09668830317964064,1,-1.0,-1.0,0,0,0,2,urban
6.35539,2.37351,COTO,cotonou,6.352268,2.402957,3276.2655070848086,21238.37353,9.0,100.0,109.0,570.0,10,14.677647590637207,276.09070057841586,1.6490667021582446,4.677647590637207,0.00029413822925452026,0.43255430418510743,0.00030814278770062263,0.4309051656542626,0.0009525968630830322,0.02742378127079599,1,-1.0,-1.0,0,0,0,16,urban
6.35513,2.37513,COTO,cotonou,6.352268,2.402957,3095.0123104365794,21238.37353,9.0,100.0,109.0,570.0,10,14.489458084106445,275.90978478196973,1.7490634738928705,4.489458084106445,0.0002507905929516523,0.43922049405227204,0.00026830408308241104,0.4371074673230208,0.0013158427344428167,0.04938122591728774,1,-1.0,-1.0,0,0,2,3,urban
6.3569,2.37642,COTO,cotonou,6.352268,2.402957,2980.405356913454,21238.37353,9.0,100.0,109.0,570.0,10,14.04482364654541,279.9626119941853,1.824815928308346,4.04482364654541,0.0001126107374827067,0.5765695604740984,8.508629691658819e-05,0.5774535982176787,0.00014870357612073023,0.03741445716550495,1,-1.0,-1.0,0,0,0,7,urban
6.35748,2.37432,COTO,cotonou,6.352268,2.402957,3220.3982768220553,21238.37353,9.0,100.0,109.0,570.0,10,13.55777382850647,280.3790349119499,1.6975653549574596,3.5577738285064697,-3.237371950106969e-05,0.612721036183609,-7.083198764909776e-05,0.6173545279088233,-0.002750638345711272,0.09094827685322011,1,-1.0,-1.0,0,0,4,10,urban
6.35944,2.37644,COTO,cotonou,6.352268,2.402957,3039.1540272558145,21238.37353,9.0,100.0,109.0,570.0,10,13.04297947883606,285.22530074108863,1.8084329997980555,3.0429794788360596,-0.00021699737100040214,0.8058274580563645,-0.00022516840663857382,0.8134380582265084,-0.0009323477037503766,0.031233639364784536,1,-1.0,-1.0,0,0,0,1,urban
6.35562,2.37825,COTO,cotonou,6.352268,2.402957,2758.607162862188,21238.37353,9.0,100.0,109.0,570.0,10,13.912274599075317,277.7746869694792,1.97417350301024,3.9122745990753174,7.16948396927611e-05,0.5090024440619076,7.363092814776918e-05,0.513392001969891,-0.0009459151162041559,0.03721589205608803,1,-1.0,-1.0,0,0,1,5,urban
6.35278,2.37459,COTO,cotonou,6.352268,2.402957,3139.0502296879654,21238.37353,9.0,100.0,109.0,570.0,10,14.128990173339844,271.04198349215983,1.7311141720496483,4.128990173339844,0.0001212051252941922,0.35344804547648717,0.00011585085562827807,0.35310820501075546,-0.0013052622477213542,0.06180106479935602,1,-1.0,-1.0,0,0,2,0,urban
6.35199,2.37366,COTO,cotonou,6.352268,2.402957,3241.583475755923,21238.37353,9.0,100.0,109.0,570.0,10,13.900843620300293,269.45459773367855,1.6804188245184641,3.900843620300293,5.928201412935864e-05,0.3492740413181696,3.935189436333331e-05,0.351474302438753,-0.001564334323173545,0.05129012524605908,1,-1.0,-1.0,0,0,0,4,urban
6.3486,2.37184,COTO,cotonou,6.352268,2.402957,3466.628739210918,21238.37353,9.0,100.0,109.0,570.0,10,10.316012769937515,263.23772801343637,1.6305897841075554,0.31601276993751526,-0.0009744191563677515,1.4237212948251192,-0.0009579035774462642,1.4613531066897927,0.0,0.0,1,-1.0,-1.0,0,0,0,0,urban
6.34811,2.37568,COTO,cotonou,6.352268,2.402957,3052.7840752046363,21238.37353,9.0,100.0,109.0,570.0,10,10.710995376110077,261.2815976560275,1.8440873289919402,0.7109953761100769,-0.0009790836790807887,1.3471721620805803,-0.0009602551467907736,1.383048127405147,0.0,0.0,1,-1.0,-1.0,0,0,0,0,urban
6.34874,2.37789,COTO,cotonou,6.352268,2.402957,2800.744709422837,21238.37353,9.0,100.0,109.0,570.0,10,10.30681025981903,261.94122427409076,2.0181648198803175,0.30681025981903076,-0.0012057380050632125,1.2273490037614603,-0.001193046026062547,1.2660693306602957,0.0,0.0,1,-1.0,-1.0,0,0,0,0,urban
6.34965,2.38056,COTO,cotonou,6.352268,2.402957,2494.8787391923147,21238.37353,9.0,100.0,109.0,570.0,10,12.82511305809021,263.2933580953988,2.207597481007879,2.82511305809021,-0.00034995173651074604,0.4892956378597583,-0.0003021559607940683,0.5018356998519538,0.0010610935815039467,0.03737017320434711,1,-1.0,-1.0,0,0,0,1,urban
6.34834,2.38066,COTO,cotonou,6.352268,2.402957,2504.9144178836254,21238.37353,9.0,100.0,109.0,570.0,10,12.225592136383057,259.94968469774835,2.2124544097071084,2.2255921363830566,-0.0005743390202654288,0.6707375635306501,-0.0013387231517207714,0.8926405038980452,-0.01656260813275973,0.891638040317706,1,-1.0,-1.0,0,0,0,0,urban
6.34799,2.38144,COTO,cotonou,6.352268,2.402957,2427.2154961201018,21238.37353,9.0,100.0,109.0,570.0,10,10.995618462562561,258.68867310423315,2.3121922513830704,0.995618462562561,-0.0011157913463105882,0.8792760297755913,-0.0010889048078452728,0.9630306460013642,0.0,0.0,1,-1.0,-1.0,0,0,0,0,urban
6.34961,2.38242,COTO,cotonou,6.352268,2.402957,2291.164993130129,21238.37353,9.0,100.0,109.0,570.0,10,13.088080644607544,262.5815961662611,2.397095609167065,3.088080644607544,-0.00034221374368130996,0.4144926722072436,-0.0002955737496227152,0.4454584912690868,-0.002090005079905192,0.09829325654720923,1,-1.0,-1.0,0,0,5,2,urban
6.34798,2.38404,COTO,cotonou,6.352268,2.402957,2146.0428818216433,21238.37353,9.0,100.0,109.0,570.0,10,11.187092542648315,257.15314678244886,2.609636055986111,1.1870925426483154,-0.0011857078429376238,0.6350295559689674,-0.0011430318828101632,0.7575886556896223,-0.015086697538693747,0.7166835391230725,1,-1.0,-1.0,0,0,2,6,urban
6.34758,2.38552,COTO,cotonou,6.352268,2.402957,1997.6924262518385,21238.37353,9.0,100.0,109.0,570.0,10,12.883947134017944,254.86398675041883,2.7545785080791836,2.8839471340179443,-0.00040947477615887844,0.46382411527891687,-0.0010027700000339085,0.6216706980331164,-0.01021795670191447,0.6072483712277453,1,-1.0,-1.0,0,0,0,1,urban
6.34834,2.38801,COTO,cotonou,6.352268,2.402957,1709.8496718973304,21238.37353,9.0,100.0,109.0,570.0,10,13.44653868675232,255.18978278177016,3.1985977795941407,3.4465386867523193,-0.00015029736598242717,0.39952854781443026,-4.0192542232595e-05,0.4018576739802592,0.0036173631324722317,0.08927326785255407,1,-1.0,-1.0,0,0,4,4,urban
6.35159,2.389,COTO,cotonou,6.352268,2.402957,1546.0306695280615,21238.37353,9.0,100.0,109.0,570.0,10,14.482590675354004,267.2025056202835,3.498453813553915,4.482590675354004,0.00045104256609260435,0.27649742269200694,0.00045437592047232165,0.27142391916657976,-0.002012034257253011,0.0914645881611308,1,-1.0,-1.0,0,0,3,12,urban
6.35264,2.38702,COTO,cotonou,6.352268,2.402957,1763.7579853039406,21238.37353,9.0,100.0,109.0,570.0,10,14.26033067703247,271.3462893974142,3.0746687959271304,4.260330677032471,0.0003003494675165403,0.37533477442478497,0.00019580872858222513,0.3762481547846698,-0.002982431410802644,0.0717957799762881,1,-1.0,-1.0,0,0,3,8,urban
6.35326,2.38807,COTO,cotonou,6.352268,2.402957,1650.753880415097,21238.37353,9.0,100.0,109.0,570.0,10,14.690556526184082,273.83659427171995,3.269818502888493,4.690556526184082,0.000585455411956424,0.44662910229012964,0.0004024140274289432,0.4441472984391478,-0.004575138706680755,0.14026282705061505,1,-1.0,-1.0,0,0,4,3,urban
6.35291,2.39197,COTO,cotonou,6.352268,2.402957,1217.6787366585486,21238.37353,9.0,100.0,109.0,570.0,10,14.910414218902588,273.3653651236717,4.418444075565466,4.910414218902588,0.0009783925079717868,0.37208492388403747,0.0014036603607482062,0.38016269262542945,0.005456298515774133,0.08144590779876744,1,-1.0,-1.0,0,0,6,10,urban
6.35455,2.39472,COTO,cotonou,6.352268,2.402957,945.6399511619911,21238.37353,9.0,100.0,109.0,570.0,10,15.33803939819336,285.5765153825655,5.656475417492601,5.338039398193359,0.0016990082959334057,0.5583670579129277,0.0016277095850776224,0.5685048790960965,0.00056685209274292,0.027253064176364805,1,-1.0,-1.0,0,0,1,15,urban
6.35508,2.39043,COTO,cotonou,6.352268,2.402957,1420.4486693701908,21238.37353,9.0,100.0,109.0,570.0,10,15.542208671569824,282.72810122218726,3.7643248776692424,5.542208671569824,0.0010418872735197102,0.6540996447052869,0.0011608601086971868,0.6512716414995876,-0.0040025464955883655,0.14110770391711122,1,-1.0,-1.0,0,0,2,14,urban
6.35583,2.39255,COTO,cotonou,6.352268,2.402957,1216.9490449615014,21238.37353,9.0,100.0,109.0,570.0,10,15.681592464447021,289.0035247767115,4.384988681717414,5.6815924644470215,0.0016421140675886535,0.6652012879666763,0.0017952611957890005,0.6727420464464877,0.003306219710429388,0.05953258082078027,1,-1.0,-1.0,0,0,1,14,urban
6.35777,2.39112,COTO,cotonou,6.352268,2.402957,1444.0873258137572,21238.37353,9.0,100.0,109.0,570.0,10,14.441511631011963,295.06556416910905,3.746365570927417,4.441511631011963,-0.0002826766447375441,0.6666415079816912,0.00045009553727490205,0.6661373546271989,-0.004425453428264704,0.1648227576866615,1,-1.0,-1.0,0,0,5,7,urban
6.35811,2.39536,COTO,cotonou,6.352268,2.402957,1060.1319726627657,21238.37353,9.0,100.0,109.0,570.0,10,14.961089611053467,307.73106631222765,5.069149067524586,4.961089611053467,0.0011612020157001641,0.5943421204540011,0.0010193127905984648,0.5866722590519126,-0.003507437802704931,0.11266459067718261,1,-1.0,-1.0,0,0,0,9,urban
6.35916,2.39266,COTO,cotonou,6.352268,2.402957,1370.6988571093198,21238.37353,9.0,100.0,109.0,570.0,10,13.555409669876099,303.9592752720254,3.98319400926436,3.5554096698760986,-0.00015616880009197757,0.6907512946334087,-0.00011394106679492522,0.7169315719482584,-0.001608745257059733,0.06110461579844417,1,-1.0,-1.0,0,0,1,12,urban
6.35943,2.39541,COTO,cotonou,6.352268,2.402957,1150.8843962082137,21238.37353,9.0,100.0,109.0,570.0,10,14.213775634765625,313.67748698650973,4.7082235739387714,4.213775634765625,0.0002040142458402165,0.44802632048255986,0.00013722811287980742,0.46044127230174897,-0.004017269611358643,0.21904992618677582,1,-1.0,-1.0,0,0,4,9,urban
6.36127,2.39552,COTO,cotonou,6.352268,2.402957,1291.5449627300927,21238.37353,9.0,100.0,109.0,570.0,10,13.665865182876587,320.6120080346369,4.221576226115629,3.665865182876587,-3.1156250924775036e-05,0.3980685956058952,-4.500671669288912e-05,0.4076923077409421,-0.00044744279649522567,0.016658526516369287,1,-1.0,-1.0,0,0,4,7,urban
6.36361,2.38925,COTO,cotonou,6.352268,2.402957,1968.022503163138,21238.37353,9.0,100.0,109.0,570.0,10,12.759899616241455,309.78088884933584,2.7996439813339364,2.759899616241455,-0.0005490078579178089,0.6909927866212906,-0.0005072016342013491,0.7307805697244523,-0.0023281633853912353,0.12666781975219737,1,-1.0,-1.0,0,0,2,8,urban
6.36363,2.38754,COTO,cotonou,6.352268,2.402957,2118.5598569701297,21238.37353,9.0,100.0,109.0,570.0,10,12.750686168670654,306.55924950474605,2.601243482365257,2.7506861686706543,-0.0004925931798202266,0.8489834906696208,-0.0004467479714519901,0.8707347731829698,-0.0007072031497955322,0.06108505961094974,1,-1.0,-1.0,0,0,2,12,urban
6.36324,2.38674,COTO,cotonou,6.352268,2.402957,2166.001315950873,21238.37353,9.0,100.0,109.0,570.0,10,13.081627368927002,304.2463950735809,2.535607744806154,3.081627368927002,-0.0002855543676576657,0.8892894473265557,-0.00034859116012985635,0.8979518731725395,-0.0010929081175062392,0.06421359669616002,1,-1.0,-1.0,0,0,3,6,urban
6.36047,2.38478,COTO,cotonou,6.352268,2.402957,2206.1820021648828,21238.37353,9.0,100.0,109.0,570.0,10,13.1012122631073,294.42003611464526,2.488978269871138,3.1012122631073,-0.00027287350044594155,0.8022837811879782,-0.00027999030916314374,0.8290579917998921,-0.0005504389603932698,0.024669782330396052,1,-1.0,-1.0,0,0,0,3,urban
6.36356,2.38415,COTO,cotonou,6.352268,2.402957,2426.7475494401674,21238.37353,9.0,100.0,109.0,570.0,10,12.849953889846802,301.13849228199683,2.2689265092392787,2.8499538898468018,-0.00035269034742818454,0.9087196613891968,-0.00048127832394135255,0.931986285489817,-0.0037927275818164367,0.09979461601760373,1,-1.0,-1.0,0,0,3,13,urban
6.35796,2.38031,COTO,cotonou,6.352268,2.402957,2583.5200876281688,21238.37353,9.0,100.0,109.0,570.0,10,13.44040846824646,284.19322094237003,2.118298388339204,3.44040846824646,-0.00010213906737579699,0.6757628380392102,-0.00010370603668385916,0.683490557653835,-0.0003995764558748628,0.017415159063880567,1,-1.0,-1.0,0,0,5,10,urban
6.36272,2.39875,COTO,cotonou,6.352268,2.402957,1246.064307549385,21238.37353,9.0,100.0,109.0,570.0,10,14.75169563293457,338.19727157242323,4.325432898594791,4.75169563293457,0.0008424063267222487,0.40168809444411746,0.0005617288025942716,0.3914941014943371,-0.004704137643178304,0.21299315576732084,1,-1.0,-1.0,0,0,2,14,urban
6.36095,2.4002,COTO,cotonou,6.352268,2.402957,1007.4143198790524,21238.37353,9.0,100.0,109.0,570.0,10,15.028330326080322,342.4843909312297,5.329132972138057,5.028330326080322,0.0013410742203795389,0.37388628919846656,0.0014404162892522393,0.3978966711796472,0.0024645056485531522,0.07478694104939464,1,-1.0,-1.0,0,0,4,7,urban
6.3622,2.40184,COTO,cotonou,6.352268,2.402957,1105.2897465619847,21238.37353,9.0,100.0,109.0,570.0,10,15.23134183883667,353.62240070864846,4.849148982170543,5.23134183883667,0.0013732886529183603,0.4335405532317674,0.0011480011491694002,0.436861389619174,-0.0020132117801242404,0.07711881433233506,1,-1.0,-1.0,0,0,3,10,urban
6.35877,2.40047,COTO,cotonou,6.352268,2.402957,769.8933552890436,21238.37353,9.0,100.0,109.0,570.0,10,14.565139293670654,339.18599113514057,6.992950142561418,4.565139293670654,0.001100189563555595,0.3379921227450753,0.0010414220019812294,0.333930817434689,5.75959555749455e-05,0.010798397961053306,1,-1.0,-1.0,0,0,3,7,urban
6.35958,2.40422,COTO,cotonou,6.352268,2.402957,820.6039167215678,21238.37353,9.0,100.0,109.0,570.0,10,14.658854961395264,9.740837742937742,6.5582458648559685,4.658854961395264,0.0011331708658309208,0.4062825243994843,0.0012318645583258734,0.40479220860391785,0.0018399238586425783,0.0871544372950245,1,-1.0,-1.0,0,0,4,8,urban
6.36204,2.40442,COTO,cotonou,6.352268,2.402957,1092.7200134510306,21238.37353,9.0,100.0,109.0,570.0,10,15.322994709014893,8.463031641343662,4.89988831518094,5.322994709014893,0.0015177790958253667,0.45525093824434254,0.0013730621745443752,0.47041434377029095,0.00032097895940144856,0.02071807382810473,1,-1.0,-1.0,0,0,3,9,urban
6.36137,2.40648,COTO,cotonou,6.352268,2.402957,1079.4054526183675,21238.37353,9.0,100.0,109.0,570.0,10,14.932105541229248,21.040442279932506,4.9806221611174095,4.932105541229248,0.0011343649140110722,0.4597105541056928,0.0011146235771393313,0.45265102375274247,0.0005061863422986635,0.01281309807235173,1,-1.0,-1.0,0,0,2,12,urban
6.36088,2.40881,COTO,cotonou,6.352268,2.402957,1151.687933552264,21238.37353,9.0,100.0,109.0,570.0,10,14.634876251220703,34.036922622048166,4.6841442064631185,4.634876251220703,0.0008537039991626821,0.46767727564956285,0.0008234607494943512,0.45678002354862496,0.0011924147605895997,0.06115160437598644,1,-1.0,-1.0,0,0,3,3,urban
