Ref,Rx_lat,Rx_lon,Rx_power,E_field,FSM_spread,Temp,Rhum,Prcp,Wdir,Wpgt,Wspd,Pres,Session_date,Session_time,City,Tx_id,Tx_lat,Tx_lon,Distance,Tx_power,Tx_alt,Tx_antenna_height,Tx_height,Freq,Tx_id_2nd,Freq_2nd,tx_ratio,Rx_alt,Slope_Tx_Rx,Roughness_Tx_Rx,Slope_Tx_Rx_50m,Roughness_Tx_Rx_50m,Slope_Local_Rx_50m,Roughness_Local_Rx_50m,Rx_antenna_height,Rx_height,Azimut_Tx_Rx,Tilt_Tx_Rx,LOS,First_building_m,First_tree_m,Fresnel_buildings,Fresnel_trees,Buildings_near_Rx,Trees_near_Rx,Environment
cotonou_341,6.36504,2.40345,63.9,70.0,5.900000000000006,31.8,66.0,0.0,200.0,,14.8,1010.6,2024-01-16,15:03:54,cotonou,COTO,6.352268,2.402957,1413.4814340923494,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.741019507970214,4.31184720993042,0.0004200387332174,0.4405199160297184,0.0002800394888637,0.445597446676878,-0.0041115283966064,0.1540654556070922,10,14.31184720993042,2.196910397215163,3.832479019241259,1,-1.0,-1.0,0,0,2,4,urban
cotonou_2211,6.35045,2.38953,59.9,65.2,1.8000000000000045,31.8,66.0,0.0,200.0,,14.8,1010.6,2024-01-16,15:29:49,cotonou,COTO,6.352268,2.402957,1499.1162022925355,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,6.664478048922517,4.133553981781006,0.0002846056769578,0.3153962478153552,0.0002592577384068,0.3119645220548425,-0.0001672956678602,0.0096239678356853,10,14.133553981781006,262.2428121693877,3.620939342227486,1,-1.0,-1.0,0,0,1,1,urban
cotonou_2293,6.34574,2.39887,68.3,75.8,5.900000000000006,31.0,71.0,0.0,180.0,,18.4,1010.0,2024-01-16,15:46:02,cotonou,COTO,6.352268,2.402957,851.8459264603373,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,12.86204163999368,1.6689867973327637,-0.0023425340652465,0.7131467699300614,-0.0022884043314123,0.7673596563979794,-0.0022521654764811,0.0986849792318798,10,11.668986797332764,211.8914397847874,6.518287511770561,1,-1.0,-1.0,0,0,0,4,urban
cotonou_2331,6.34816,2.40021,60.3,66.2,0.5999999999999943,31.0,71.0,0.0,180.0,,18.4,1010.0,2024-01-16,16:00:30,cotonou,COTO,6.352268,2.402957,546.5874574595372,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,19.77561271693692,2.5837788581848145,-0.0019705483787938,0.4143815838403001,-0.0021523918145351,0.4653880931845287,-0.0027628351803968,0.0966546653522913,10,12.583778858184814,213.60786153215747,10.003873856504566,1,-1.0,-1.0,0,0,2,8,urban
cotonou_2332,6.34613,2.40239,,69.1,2.700000000000003,31.0,71.0,0.0,180.0,,18.4,1010.0,2024-01-16,16:12:53,cotonou,COTO,6.352268,2.402957,681.6810147681416,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,16.325715087142985,2.103245496749878,-0.0024017786167985,0.4808087616663663,-0.0022684186299641,0.5470117727762561,-0.0025737153159247,0.1003210284468054,10,12.103245496749878,185.24558136469204,8.090046288781629,1,-1.0,-1.0,0,0,3,9,urban
cotonou_2333,6.34952,2.40197,55.3,58.7,0.9000000000000057,31.0,71.0,0.0,180.0,,18.4,1010.0,2024-01-16,16:26:46,cotonou,COTO,6.352268,2.402957,322.92048118249437,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,33.418409821670906,3.5590431690216064,-0.0004483280759869,0.0416369294915225,-0.0016184075361024,0.0937909365576687,-0.0053692297111586,0.1100874794602639,10,13.559043169021606,199.6448968441756,16.465339857365407,1,-1.0,-1.0,0,0,0,5,urban
cotonou_2371,6.34852,2.40376,62.6,66.4,1.0,30.0,75.0,0.0,180.0,,20.5,1011.0,2024-01-16,16:38:31,cotonou,COTO,6.352268,2.402957,423.8983255019532,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,25.937328718318387,3.2168710231781006,-0.0010891564687093,0.1343750394275132,-0.0010846252242724,0.1527730324154463,-0.0016105916765001,0.0596777643599645,10,13.2168710231781,167.97932187906952,12.732605814019434,1,-1.0,-1.0,0,0,1,4,urban
cotonou_2372,6.34702,2.40507,72.0,77.3,0.2000000000000028,30.0,75.0,0.0,180.0,,20.5,1011.0,2024-01-16,16:53:33,cotonou,COTO,6.352268,2.402957,625.6827604708335,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,17.92239148849232,2.5949866771698,-0.0017650869157579,0.3928464643690262,-0.0022901124008745,0.4980619192061101,-0.0052019199963994,0.1693843752129505,10,12.5949866771698,158.19058884998014,8.759233736129827,1,-1.0,-1.0,0,0,0,8,urban
cotonou_2373,6.34926,2.40634,69.5,73.9,0.9000000000000057,30.0,75.0,0.0,180.0,,20.5,1011.0,2024-01-16,17:06:01,cotonou,COTO,6.352268,2.402957,500.7534152382397,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,22.154320650254633,3.603344440460205,-0.0002691365979512,0.1215575154487849,-0.0005359875528435,0.1560783256621003,-0.0030588865280151,0.1220840316664258,10,13.603344440460203,131.81695674109426,10.785959870811029,1,-1.0,-1.0,0,0,0,2,urban
cotonou_2361,6.34996,2.41297,71.4,75.1,4.299999999999997,30.0,75.0,0.0,180.0,,20.5,1011.0,2024-01-16,17:23:30,cotonou,COTO,6.352268,2.402957,1136.8683757057122,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,10.100048747092549,4.499939441680908,0.000711746588009,0.2467144000310895,0.0006687364975611,0.2545703819077791,0.0016445424821641,0.0628340409763392,10,14.499939441680908,103.05685112146466,4.751680918153485,1,-1.0,-1.0,0,0,0,2,urban
cotonou_2362,6.35147,2.41505,51.4,58.1,0.7999999999999972,29.8,77.0,0.0,200.0,,11.2,1012.0,2024-01-16,17:47:45,cotonou,COTO,6.352268,2.402957,1340.8846285867153,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.578602806087344,5.807615280151367,0.0015560176637437,0.7010979710239736,0.0013987387325746,0.7131403339565525,-0.0014266914791531,0.0791190000768193,10,15.807615280151367,93.79797647134104,3.9757021514938327,1,-1.0,-1.0,0,0,1,13,urban
cotonou_2213,6.35085,2.39178,72.2,73.7,1.0,31.0,66.0,0.0,250.0,,7.6,1013.0,2024-01-19,11:12:11,cotonou,COTO,6.352268,2.402957,1246.5342423345642,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,8.079685706347412,4.187602996826172,0.0003804852100465,0.3262317162844415,0.0002387940883636,0.3267789584288739,-0.0021620591481526,0.1024526263763015,10,14.187602996826172,262.72608416373527,4.349588158837453,1,-1.0,-1.0,0,0,1,6,urban
cotonou_2281,6.3522,2.40149,62.2,67.0,0.9000000000000057,31.5,68.0,0.0,230.0,,13.0,1012.0,2024-01-19,11:32:42,cotonou,COTO,6.352268,2.402957,162.48383938758232,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,64.72820059390827,4.003662109375,0.0024838425298879,0.1094561998462042,0.0020287483930587,0.1921673211174125,0.0031837860743204,0.1543600306084461,10,14.003662109375,267.3297728999952,30.31273369326625,1,-1.0,-1.0,0,0,5,10,urban
cotonou_2363,6.35311,2.41175,67.5,70.9,1.8000000000000114,31.5,68.0,0.0,230.0,,13.0,1012.0,2024-01-19,11:47:29,cotonou,COTO,6.352268,2.402957,977.3077257049632,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,11.386545972119348,5.035852909088135,0.0013422843181725,0.4730430208923697,0.0012742485318865,0.4798314731168659,0.0007204055786132,0.0338023405725084,10,15.035852909088137,84.49607538301166,5.491874389033523,1,-1.0,-1.0,0,0,2,5,urban
cotonou_2321,6.35149,2.4072,71.0,75.4,2.0,31.5,68.0,0.0,230.0,,13.0,1012.0,2024-01-19,12:14:47,cotonou,COTO,6.352268,2.402957,477.2673574488995,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,22.95010041686146,4.090419292449951,0.0008065557918484,0.1435738196017608,0.0009080442100564,0.156089875083052,0.0015743951524762,0.0410625976100755,10,14.090419292449951,100.45291538118228,11.247136142582544,1,-1.0,-1.0,0,0,0,0,urban
cotonou_342,6.36627,2.40075,61.8,66.0,2.200000000000003,32.0,63.0,0.0,210.0,,14.8,1011.0,2024-01-19,12:34:37,cotonou,COTO,6.352268,2.402957,1567.5863468873292,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,5.8886808506285,3.444520950317383,-0.0001650757759622,0.5397576976745577,-0.000167924246922,0.548535109316944,-7.012698838617961e-05,0.0103623115118897,10,13.444520950317385,351.0970650193944,3.4882668945139277,1,-1.0,-1.0,0,0,3,8,urban
cotonou_343,6.36902,2.40075,62.1,69.0,1.3999999999999917,32.0,63.0,0.0,210.0,,14.8,1011.0,2024-01-19,12:47:47,cotonou,COTO,6.352268,2.402957,1868.591484507648,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.816575097694022,3.255958795547486,-0.0002386416076983,0.5767645163066529,-0.0004606239403722,0.601825064296995,-0.0064139867473986,0.2066890617090668,10,13.255958795547484,352.54056494714746,2.933191300067402,1,-1.0,-1.0,0,0,3,11,urban
cotonou_351,6.36876,2.39945,64.3,68.2,3.4000000000000057,32.0,63.0,0.0,210.0,,14.8,1011.0,2024-01-19,12:58:27,cotonou,COTO,6.352268,2.402957,1864.632881121097,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.788013393185519,2.779965877532959,-0.0004904897124679,0.6578261932386028,-0.0005669315774315,0.6817638780284493,-0.0037218414287005,0.1206838535429522,10,12.77996587753296,348.0669234057257,2.953995026732875,1,-1.0,-1.0,0,0,0,16,urban
cotonou_352,6.36826,2.39659,68.6,73.4,1.0,32.0,63.0,0.0,210.0,,14.8,1011.0,2024-01-19,13:11:53,cotonou,COTO,6.352268,2.402957,1903.6547931908897,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.606447334405363,2.8979310989379883,-0.0004213855912288,0.5500335456815352,-0.0005791064464684,0.6203120159701435,-0.0051755328973134,0.2379149093271083,10,12.897931098937988,338.41233898457415,2.890005324777959,1,-1.0,-1.0,0,0,2,10,urban
cotonou_361,6.36709,2.39377,70.3,77.8,1.7000000000000028,32.0,63.0,0.0,210.0,,14.8,1011.0,2024-01-19,13:28:10,cotonou,COTO,6.352268,2.402957,1928.7070484511808,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.501169024650511,3.2866322994232178,-0.0004033733975639,0.4204881755226509,-0.0002221693724762,0.4309844154478471,-0.0021787189312932,0.0876256939275999,10,13.286632299423218,328.36712474765096,2.8410104335895663,1,-1.0,-1.0,0,0,4,8,urban
cotonou_362,6.36741,2.39101,66.4,70.8,1.0,32.0,63.0,0.0,210.0,,16.6,1010.0,2024-01-19,13:42:37,cotonou,COTO,6.352268,2.402957,2133.3515039050267,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.972323585967284,2.969949722290039,-0.0003412230147255,0.5711378192295232,-0.0004107036293328,0.5865269374670157,-0.0014873286537658,0.060421855665506,10,12.96994972229004,321.89918231184487,2.5773553480615172,1,-1.0,-1.0,0,0,3,13,urban
cotonou_363,6.36942,2.39215,55.2,61.2,2.1999999999999957,32.0,63.0,0.0,210.0,,16.6,1010.0,2024-01-19,13:56:29,cotonou,COTO,6.352268,2.402957,2242.2083007773217,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.731900769966852,2.7005302906036377,-0.0004662563477826,0.5328900194259509,-0.0005241045188078,0.5770539946464132,-0.0034540520773993,0.1341777252596558,10,12.700530290603638,327.94606833374064,2.459256092023098,1,-1.0,-1.0,0,0,2,4,urban
cotonou_373,6.36723,2.38671,69.3,67.2,3.700000000000003,32.0,63.0,0.0,210.0,,16.6,1010.0,2024-01-19,14:11:52,cotonou,COTO,6.352268,2.402957,2443.1425832004684,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.3676984147258775,2.1571242809295654,-0.0006904952572898,0.855340484522727,-0.000651853235941,0.8907281569137181,-0.0023481726646423,0.1107661702806888,10,12.157124280929564,312.81942311122515,2.269939034491846,1,-1.0,-1.0,0,0,5,11,urban
cotonou_372,6.36787,2.38915,58.5,62.3,2.0,32.0,63.0,0.0,210.0,,16.6,1010.0,,,cotonou,COTO,6.352268,2.402957,2304.4553489697555,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.608614865838136,2.3446855545043945,-0.0006031490275992,0.714233768113655,-0.0006662708797535,0.7603450078155498,-0.0036927196714613,0.1432291107851956,10,12.344685554504396,318.6690040309697,2.401737818316058,1,-1.0,-1.0,0,0,6,9,urban
cotonou_371,6.36986,2.39037,82.0,86.3,0.6000000000000085,33.0,67.0,0.0,200.0,,18.4,1012.0,2024-01-22,13:13:34,cotonou,COTO,6.352268,2.402957,2392.526817876094,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.43249603459106,1.931247353553772,-0.0007494232824193,0.7280814210603709,-0.0007717451822782,0.7785373349187322,-0.002028476943773,0.0418223860689605,10,11.931247353553772,324.5844189758815,2.323309911781513,1,-1.0,-1.0,0,0,0,4,urban
cotonou_381,6.37107,2.39009,80.7,84.9,0.4000000000000057,33.0,67.0,0.0,200.0,,18.4,1012.0,2024-01-22,13:28:47,cotonou,COTO,6.352268,2.402957,2519.916269417303,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.20872736106504,1.9316664934158323,-0.0007048227130014,0.7943227329636323,-0.0006997092739758,0.8322413047341666,-0.0006130840757673,0.0157177922770845,10,11.931666493415833,325.77999203484774,2.205969114958835,1,-1.0,-1.0,0,0,2,9,urban
cotonou_382,6.37322,2.38892,68.7,73.3,0.5,33.0,67.0,0.0,190.0,,20.5,1010.0,2024-01-22,13:40:41,cotonou,COTO,6.352268,2.402957,2789.366948284137,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,2.802563851145077,1.944288969039917,-0.0006325795348733,0.9098386654320948,-0.0006191874942788,0.9314494492274372,-0.0004563296222982,0.0222953314588893,10,11.944288969039915,326.3437879123547,1.992796284566121,1,-1.0,-1.0,0,0,0,4,urban
cotonou_383,6.37415,2.39104,77.0,81.4,0.0999999999999943,33.0,67.0,0.0,190.0,,20.5,1010.0,2024-01-22,13:53:23,cotonou,COTO,6.352268,2.402957,2755.7613849730756,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,2.8584642544518593,2.2642929553985596,-0.000525214895494,0.8302353588555539,-0.0005152521403968,0.8487889199755515,-0.0004808584849039,0.0177574150688409,10,12.26429295539856,331.57629303288974,2.010432723395099,1,-1.0,-1.0,0,0,1,5,urban
cotonou_391,6.3715,2.39296,77.8,82.1,0.7999999999999972,33.0,67.0,0.0,190.0,,20.5,1010.0,2024-01-22,14:03:58,cotonou,COTO,6.352268,2.402957,2397.237066516662,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.4368505510998366,2.3634917736053467,-0.0005617443609227,0.7217964133862528,-0.000528773575805,0.752024599596548,9.15677672773363e-05,0.0144620576210655,10,12.363491773605348,332.67924043203925,2.3084357748782307,1,-1.0,-1.0,0,0,1,5,urban
cotonou_393,6.37164,2.39586,79.0,83.2,0.3000000000000113,33.0,67.0,0.0,190.0,,20.5,1010.0,2024-01-22,14:19:16,cotonou,COTO,6.352268,2.402957,2281.6724517817374,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.693954087905122,1.9294121265411377,-0.0007695148517559,0.9431081640125298,-0.0007534375028218,0.9615168633451768,2.6504715396793925e-06,0.0062788339780286,10,11.929412126541138,339.99396001276114,2.4361003837186064,1,-1.0,-1.0,0,0,0,1,urban
cotonou_392,6.37425,2.3947,72.5,76.9,0.5999999999999943,31.7,72.0,0.0,200.0,,14.8,1010.3,2024-01-22,14:36:00,cotonou,COTO,6.352268,2.402957,2596.929267799413,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.1286688865547267,2.101269483566284,-0.0006060034372899,1.0610366374502065,-0.0005002430555329,1.070994577299552,0.0024806861712926,0.0622544902683547,10,12.101269483566284,339.52928307892944,2.1368752651774363,1,-1.0,-1.0,0,0,2,4,urban
cotonou_3101,6.37393,2.39785,83.6,87.9,0.6000000000000085,31.7,72.0,0.0,200.0,,14.8,1010.3,2024-01-22,14:57:03,cotonou,COTO,6.352268,2.402957,2461.2891382467865,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.4052282192485968,1.9424426555633545,-0.0007086541279252,1.042663220858541,-0.0006952386999887,1.052655240428394,0.0001687049865722,0.0069950471251466,10,11.942442655563354,346.81341536268167,2.258210358054649,1,-1.0,-1.0,0,0,0,5,urban
cotonou_3102,6.37038,2.39751,81.9,86.5,0.5,31.7,72.0,0.0,200.0,,14.8,1010.3,2024-01-22,15:17:31,cotonou,COTO,6.352268,2.402957,2091.66607307581,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.136626378759024,2.09377384185791,-0.0007820236558647,0.8123305795829062,-0.0008232993970863,0.8657620007297823,-0.0025804990702122,0.0606411230139894,10,12.09377384185791,343.35951875637244,2.652598507800038,1,-1.0,-1.0,0,0,0,1,urban
cotonou_3103,6.3724,2.4001,83.3,87.4,0.2000000000000028,31.7,72.0,0.0,200.0,,14.8,1010.3,2024-01-22,15:29:32,cotonou,COTO,6.352268,2.402957,2248.6831186119794,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.8573341317468,1.9742799997329712,-0.0007707608034351,0.8956005187944432,-0.0007647510450236,0.9373383632869612,-0.0005983782559228,0.0178935644404982,10,11.974279999732971,351.9721520057031,2.470654122380948,1,-1.0,-1.0,0,0,0,1,urban
cotonou_3111,6.37327,2.40238,82.2,86.5,0.2999999999999971,32.0,75.0,0.0,200.0,,20.5,1010.0,2024-01-22,15:40:10,cotonou,COTO,6.352268,2.402957,2323.444540825501,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,3.7776293327187576,2.1203272342681885,-0.0006780616238585,0.8438946700962096,-0.0006795404354731,0.8858659271681361,-0.0006171027819315,0.0285170194455617,10,12.120327234268188,358.43599708227816,2.387654512523061,1,-1.0,-1.0,0,0,1,2,urban
cotonou_3112,6.37124,2.40457,72.3,75.5,0.0999999999999943,32.0,75.0,0.0,200.0,,20.5,1010.0,2024-01-22,15:54:42,cotonou,COTO,6.352268,2.402957,2105.6499561479964,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.325020262983136,3.214202880859375,-0.0002313561282807,0.5697690785611288,-0.0002773868966657,0.5829756396543426,-0.0019269311049309,0.0556262629090365,10,13.214202880859377,4.829730025900801,2.6045834493377087,1,-1.0,-1.0,0,0,2,1,urban
cotonou_3113,6.36983,2.40273,82.1,86.2,0.5,32.0,75.0,0.0,200.0,,20.5,1010.0,2024-01-22,16:06:15,cotonou,COTO,6.352268,2.402957,1942.307200931934,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.674894796194471,3.184560775756836,-0.0002984424382854,0.5075886438030146,-0.0004125854238086,0.5440243108539052,-0.005120461447447,0.117685494959369,10,13.184560775756836,359.2640281584011,2.824153444848923,1,-1.0,-1.0,0,0,1,6,urban
cotonou_3123,6.36918,2.40566,64.0,68.0,0.5999999999999943,32.0,75.0,0.0,200.0,,20.5,1010.0,2024-01-22,16:19:12,cotonou,COTO,6.352268,2.402957,1894.0214471908785,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.9389942835833995,4.044882774353027,0.0001759850730498,0.4457290091358057,0.0001610459411163,0.4460530034419209,-0.0006174657390767,0.0184728728876149,10,14.044882774353027,9.025504765803134,2.870071085935269,1,-1.0,-1.0,0,0,6,7,urban
cotonou_3121,6.3726,2.4073,76.4,80.8,0.2000000000000028,31.0,75.0,0.0,200.0,,16.6,1010.0,2024-01-22,16:33:27,cotonou,COTO,6.352268,2.402957,2299.242381964589,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.008165290686017,3.488353490829468,-0.0001174743503883,0.4591131229106036,-0.0002729528518295,0.4815634960781795,-0.0050850390486507,0.11010321333602,10,13.488353490829468,11.985065818646149,2.378726915761028,1,-1.0,-1.0,0,0,1,2,urban
cotonou_3122,6.37025,2.40922,73.5,77.5,0.7000000000000028,31.0,75.0,0.0,200.0,,16.6,1010.0,2024-01-22,16:44:28,cotonou,COTO,6.352268,2.402957,2105.8606238800617,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.534475506497303,4.401351451873779,0.0003259906186744,0.3932465452390367,0.0003621600382251,0.3903994069403113,0.0012478062350239,0.0471065559625984,10,14.40135145187378,19.09286241438099,2.572089444880743,1,-1.0,-1.0,0,0,2,11,urban
cotonou_3132,6.36869,2.41003,81.4,85.0,0.8000000000000114,31.0,75.0,0.0,200.0,,16.6,1010.0,2024-01-22,16:54:41,cotonou,COTO,6.352268,2.402957,1977.5006309028752,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.922095672881381,4.277755260467529,0.0002904760899248,0.4081498458071191,0.0003135581811269,0.4058663181082687,0.0011751333872477,0.0455682138465635,10,14.27775526046753,23.173029619893555,2.7423707196889753,1,-1.0,-1.0,0,0,7,8,urban
cotonou_3131,6.37091,2.41288,62.5,66.9,0.5999999999999943,31.0,75.0,0.0,200.0,,16.6,1010.0,2024-01-22,17:08:13,cotonou,COTO,6.352268,2.402957,2335.684565586858,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.193797818604296,4.502751350402832,0.0003407135401576,0.3984711249011983,0.0003292279442151,0.394600422994027,1.904169718424479e-05,0.0021851648862879,10,14.502751350402832,27.87896405760216,2.3168121093222385,1,-1.0,-1.0,0,0,0,14,urban
cotonou_3141,6.37066,2.41458,62.9,67.0,0.7999999999999972,31.0,75.0,0.0,200.0,,16.6,1010.0,2024-01-22,17:17:29,cotonou,COTO,6.352268,2.402957,2406.357529470593,21238.37353,9.0,100.0,109.0,570.0,ABCA,570.0,4.1366160060445,4.2378716468811035,0.0002184692233678,0.4194647027007523,0.0002209749648241,0.419192685759717,-0.0006468931833902,0.0275397612771071,10,14.237871646881104,32.13098616758663,2.2551370369246952,1,-1.0,-1.0,0,0,0,6,urban
kandi_2342,11.12129,2.92991,80.6,85.1,0.0,31.0,31.0,0.0,80.0,,11.2,1011.0,2024-11-14,08:37:41,kandi,KAND,11.123456,2.954658,2714.1226424035035,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.57937979555875,295.36041259765625,-0.0102435772235576,9.180832017631271,-0.0103376928623431,9.297012790896476,-0.0121866861979166,0.5559904592687301,10,305.36041259765625,264.9052313489729,2.5661236690465645,1,-1.0,-1.0,0,0,0,5,suburban
kandi_2293,11.12015,2.92955,83.8,88.4,0.1000000000000085,31.0,31.0,0.0,80.0,,11.2,1011.0,2024-11-14,08:47:15,kandi,KAND,11.123456,2.954658,2767.1302532737536,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,21.169418103057467,295.6648254394531,-0.0099141766948084,8.967363800942948,-0.0100228330005635,9.026721943967727,-0.0089957345818932,0.2702632450041807,10,305.6648254394531,262.3594798365735,2.5107394107093466,1,-1.0,-1.0,0,0,2,2,suburban
kandi_2292,11.12147,2.92784,84.2,88.3,0.3000000000000113,31.0,31.0,0.0,80.0,,11.2,1011.0,2024-11-14,09:00:56,kandi,KAND,11.123456,2.954658,2937.8822248985766,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.86167699628485,292.19903564453125,-0.0105871914195365,9.731025800105105,-0.0106983032226562,9.881341849272632,-0.0107618543836805,0.4033899612967406,10,302.19903564453125,265.686523369953,2.432456944270714,1,-1.0,-1.0,0,0,3,5,suburban
kandi_2291,11.120320702,2.927287,82.7,87.2,0.2999999999999971,31.0,31.0,0.0,80.0,,11.2,1011.0,2024-11-14,09:14:42,kandi,KAND,11.123456,2.954658,3010.1199099114688,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,19.381830622982196,293.1628723144531,-0.0099546224764077,9.55853584167418,-0.0100002864643985,9.61841785077803,-0.0063892021376392,0.2085267546653394,10,303.1628723144531,263.34403170507744,2.355834992760303,1,-1.0,-1.0,0,0,3,3,suburban
kandi_2302,11.12289,2.9253,77.5,82.0,0.0,31.0,31.0,0.0,80.0,,11.2,1011.0,2024-11-14,09:27:11,kandi,KAND,11.123456,2.954658,3207.735705997152,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,18.09239120182836,291.06451416015625,-0.0100372884722647,10.802495572950107,-0.0097960585847907,10.84568205277555,0.0059434678819444,0.2194241629678231,10,301.06451416015625,268.8772096412924,2.248273764829623,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2303,11.12223,2.92438,75.9,80.5,0.5999999999999943,31.5,32.0,0.0,75.0,,15.1,1011.5,2024-11-14,09:39:55,kandi,KAND,11.123456,2.954658,3310.4099256745108,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.51104246014881,291.6587829589844,-0.0095094881258211,10.691875880040966,-0.0093075669535142,10.706566970180056,0.0072765471686267,0.2291649162674247,10,301.6587829589844,267.6398590449044,2.1683398928274795,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2301,11.12457,2.92292,80.1,84.4,0.0,31.5,32.0,0.0,75.0,,15.1,1011.5,2024-11-14,09:53:54,kandi,KAND,11.123456,2.954658,3469.2996373801516,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.63903996272771,293.32891845703125,-0.0085653644362746,11.22175824248534,-0.0081200234022672,11.186152189407878,0.0152650652483514,0.4020768303316456,10,303.32891845703125,272.05177082334905,2.0415739942385,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2253,11.123720336,2.92234444,76.9,81.6,0.4000000000000057,31.5,32.0,0.0,75.0,,15.1,1011.5,2024-11-14,10:13:33,kandi,KAND,11.123456,2.954658,3530.1118397457703,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,16.345510979979487,293.6345520019531,-0.0083617979586544,11.044187958958371,-0.0078521523837196,11.010155507766443,0.0174684022640611,0.2898141878459886,10,303.6345520019531,270.4807789935154,2.0014788492274787,1,-1.0,-1.0,0,0,0,0,suburban
kandi_2241,11.11893,2.92427,84.0,88.5,0.2999999999999971,33.2,27.0,0.0,75.0,,15.8,1010.6,2024-11-14,10:36:16,kandi,KAND,11.123456,2.954658,3357.2057773606152,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.303747647822902,293.0893249511719,-0.0089922182604738,9.877264916082884,-0.0086105479055082,9.93577625865034,0.0102981623380833,0.2396020543992284,10,303.0893249511719,261.371844727705,2.113763049918582,1,-1.0,-1.0,0,0,0,1,suburban
kandi_2242,11.118044143,2.924835187,74.3,78.9,0.4000000000000057,33.2,27.0,0.0,75.0,,15.8,1010.6,2024-11-14,10:46:48,kandi,KAND,11.123456,2.954658,3312.4709468842548,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.565746252931184,293.2234191894531,-0.0090396273959506,9.547887845893088,-0.0087535216745022,9.622268139408096,0.0029032389322916,0.1775771225105046,10,303.2234191894531,259.5250013158279,2.1399667525888213,1,-1.0,-1.0,0,0,1,1,suburban
kandi_2243,11.116791397,2.925569,82.1,85.9,1.2000000000000028,33.2,27.0,0.0,75.0,,15.8,1010.6,2024-11-14,10:59:11,kandi,KAND,11.123456,2.954658,3262.1633116895273,7079.457844,327.0,100.0,427.0,538.0,BANI,538.0,17.87530161753716,295.4232482910156,-0.0085258919394302,8.874841713285697,-0.008363356031813,8.956841949577415,0.0011491563585069,0.0429111251452538,10,305.4232482910156,256.8600190633319,2.1343543199701855,1,-1.0,-1.0,0,0,0,0,suburban
